st_abb,st_code,ym,tmin,tmax,tavg,ppt
GA,13,200401,0.022,14.001,7.011,73.442
IA,19,200401,-13.192,-3.135,-8.164,25.02
ID,16,200401,-9.576,-0.835,-5.205,76.923
IL,17,200401,-8.72,0.171,-4.274,51.607
IN,18,200401,-8.669,0.124,-4.273,90.096
KS,20,200401,-7.983,5.44,-1.271,22.667
KY,21,200401,-5.291,5.583,0.146,105.413
LA,22,200401,3.926,15.675,9.801,132.194
MA,25,200401,-12.846,-3.97,-8.408,39.766
MD,24,200401,-7.023,2.14,-2.441,56.226
ME,23,200401,-19.383,-9.632,-14.507,22.546
MI,26,200401,-14.392,-5.591,-9.991,52.438
MN,27,200401,-20.181,-9.681,-14.931,20.32
MO,29,200401,-6.714,3.769,-1.473,57.759
MS,28,200401,0.733,13.306,7.019,110.7
MT,30,200401,-13.261,-3.2,-8.231,33.225
NC,37,200401,-2.95,9.335,3.192,39.597
ND,38,200401,-20.886,-10.865,-15.876,19.94
NE,31,200401,-11.219,1.886,-4.666,13.593
NH,33,200401,-16.714,-7.384,-12.049,21.04
NJ,34,200401,-8.473,0.039,-4.217,53.568
NM,35,200401,-4.697,9.92,2.611,12.664
NV,32,200401,-7.386,5.224,-1.081,13.766
NY,36,200401,-15.317,-6.027,-10.672,59.158
OH,39,200401,-9.3,-0.635,-4.968,93.182
OK,40,200401,-3.03,10.267,3.618,56.634
OR,41,200401,-3.803,3.5,-0.151,142.475
PA,42,200401,-11.298,-2.58,-6.939,83.375
RI,44,200401,-11.092,-2.551,-6.822,44.874
SC,45,200401,-0.826,12.544,5.859,49.226
SD,46,200401,-14.643,-3.044,-8.843,8.895
TN,47,200401,-3.319,8.384,2.532,84.119
TX,48,200401,2.622,15.379,9,55.344
UT,49,200401,-9.839,1.606,-4.117,16.629
VA,51,200401,-5.757,5.487,-0.135,50.68
VT,50,200401,-18.599,-8.707,-13.653,30.382
WA,53,200401,-4.081,1.276,-1.403,163.756
WI,55,200401,-16.809,-7.332,-12.071,21.203
WV,54,200401,-8.107,2.235,-2.936,83.606
WY,56,200401,-12.188,-0.272,-6.23,16.278
AL,1,200402,1.699,12.132,6.916,176.046
AR,5,200402,-1.374,9.844,4.235,100.818
AZ,4,200402,-1.559,12.223,5.332,29.184
CA,6,200402,1.208,11.749,6.478,148.514
CO,8,200402,-10.825,3.575,-3.625,32.768
CT,9,200402,-7.454,2.681,-2.386,56.794
DE,10,200402,-3.238,6.514,1.638,55.796
FL,12,200402,9.061,20.235,14.648,132.147
GA,13,200402,2.131,12.629,7.38,135.79
IA,19,200402,-10.234,-0.961,-5.598,30.254
ID,16,200402,-8.584,1.417,-3.583,55.886
IL,17,200402,-6.847,3.182,-1.833,20.18
IN,18,200402,-6.683,3.331,-1.676,22.304
KS,20,200402,-7.488,5.878,-0.805,20.612
KY,21,200402,-3.831,7.785,1.977,68.092
LA,22,200402,3.853,14.192,9.023,225.485
MA,25,200402,-8.622,2.301,-3.16,47.823
MD,24,200402,-4.181,5.831,0.825,63.74
ME,23,200402,-14.69,-2.25,-8.47,36.553
MI,26,200402,-11.541,-0.296,-5.918,33.233
MN,27,200402,-14.609,-3.827,-9.218,21.644
MO,29,200402,-5.896,5.814,-0.041,25.272
MS,28,200402,1.405,12.332,6.869,220.728
MT,30,200402,-10.176,0.991,-4.592,19.031
NC,37,200402,-1.114,9.903,4.395,100.864
ND,38,200402,-14.979,-4.731,-9.855,7.015
NE,31,200402,-10.013,2.837,-3.588,15.61
NH,33,200402,-12.63,-0.424,-6.527,34.222
NJ,34,200402,-5,5.283,0.141,66.551
NM,35,200402,-5.927,9.172,1.623,27.569
NV,32,200402,-5.94,5.157,-0.392,39.064
NY,36,200402,-11.979,-0.392,-6.186,40.3
OH,39,200402,-6.813,3.311,-1.751,35.221
OK,40,200402,-3.11,9.676,3.283,42.76
OR,41,200402,-3.188,5.885,1.348,99.292
PA,42,200402,-8.953,2.021,-3.466,58.017
RI,44,200402,-5.964,3.561,-1.202,57.592
SC,45,200402,0.908,11.92,6.414,136.112
SD,46,200402,-11.366,0.326,-5.52,8.492
TN,47,200402,-2.107,9.137,3.515,124.731
TX,48,200402,1.646,14.435,8.04,69.599
UT,49,200402,-8.141,2.907,-2.617,48.377
VA,51,200402,-3.946,7.675,1.864,60.629
VT,50,200402,-15.14,-1.73,-8.435,33.527
WA,53,200402,-2.226,5.359,1.567,84.584
WI,55,200402,-12.358,-1.339,-6.848,43.697
WV,54,200402,-6.267,5.583,-0.342,72.732
WY,56,200402,-11.325,0.87,-5.228,27.977
AL,1,200403,7.063,22.235,14.649,55.27
AR,5,200403,6.661,19.252,12.957,113.408
AZ,4,200403,5.82,22.402,14.111,17.754
CA,6,200403,6.122,20.874,13.498,26.678
CO,8,200403,-3.5,13.101,4.801,17.415
CT,9,200403,-1.561,8.023,3.231,65.593
DE,10,200403,2.357,12.638,7.497,68.672
FL,12,200403,11.642,25.217,18.43,23.063
GA,13,200403,6.984,22.33,14.657,22.923
IA,19,200403,-0.684,9.601,4.459,96.74
ID,16,200403,-3.199,10.313,3.557,29.088
IL,17,200403,1.573,12.558,7.066,109.476
IN,18,200403,1.147,12.112,6.629,89.539
KS,20,200403,1.861,16.135,8.998,91.262
KY,21,200403,3.095,15.507,9.301,109.835
LA,22,200403,11.179,23.242,17.211,61.912
MA,25,200403,-2.532,7.278,2.373,54.501
MD,24,200403,1.646,12.779,7.213,63.643
ME,23,200403,-7.701,3.258,-2.222,39.237
MI,26,200403,-3.84,5.937,1.049,84.249
MN,27,200403,-6.393,4.144,-1.124,40.046
MO,29,200403,2.896,14.581,8.738,125.213
MS,28,200403,8.195,21.89,15.042,73.38
MT,30,200403,-4.088,8.821,2.367,17.386
NC,37,200403,4.059,17.693,10.876,45.015
ND,38,200403,-6.863,3.82,-1.521,38.873
NE,31,200403,-1.483,12.811,5.664,54.293
NH,33,200403,-5.197,5.284,0.043,38.752
NJ,34,200403,0.845,10.891,5.868,87.07
NM,35,200403,1.564,17.717,9.641,21.823
NV,32,200403,0.335,16.18,8.257,7.82
NY,36,200403,-3.792,6.222,1.215,63.514
OH,39,200403,0.251,10.709,5.48,85.331
OK,40,200403,5.554,18.866,12.209,103.765
OR,41,200403,-0.115,13.437,6.661,49.57
PA,42,200403,-1.549,8.919,3.685,70.805
RI,44,200403,-1.254,7.595,3.171,52.998
SC,45,200403,6.067,21.196,13.632,22.833
SD,46,200403,-3.15,9.429,3.14,42.074
TN,47,200403,4.737,17.719,11.228,123.033
TX,48,200403,9.865,22.305,16.085,62.471
UT,49,200403,-0.505,14.798,7.146,9.983
VA,51,200403,1.736,15.175,8.455,54.272
VT,50,200403,-5.865,4.956,-0.455,48.782
WA,53,200403,0.372,11.403,5.887,84.084
WI,55,200403,-4.256,5.427,0.585,82.907
WV,54,200403,-0.077,12.863,6.393,102.509
WY,56,200403,-5.107,8.844,1.869,11.574
AL,1,200404,8.46,23.618,16.039,83.393
AR,5,200404,9.477,22.009,15.743,155.031
AZ,4,200404,6.63,22.233,14.432,33.566
CA,6,200404,6.312,21.097,13.704,20.11
CO,8,200404,-0.779,14.101,6.661,80.68
CT,9,200404,3.276,14.211,8.743,194.103
DE,10,200404,7.257,17.475,12.366,144.046
FL,12,200404,12.598,26.526,19.562,52.787
GA,13,200404,9.03,24.477,16.753,48.251
IA,19,200404,2.819,17.722,10.27,45.527
ID,16,200404,-0.353,13.681,6.664,35.265
IL,17,200404,5.617,18.43,12.024,43.495
IN,18,200404,5.428,17.942,11.685,47.005
KS,20,200404,4.942,19.679,12.311,65.494
KY,21,200404,6.827,19.244,13.036,118.966
LA,22,200404,12.589,24.782,18.686,111.36
MA,25,200404,2.433,13.279,7.856,195.449
MD,24,200404,6.966,17.31,12.138,146.066
ME,23,200404,-1.702,9.32,3.809,94.872
MI,26,200404,0,12.917,6.458,52.777
MN,27,200404,-1.165,13.213,6.024,37.35
MO,29,200404,6.825,19.477,13.151,85.392
MS,28,200404,9.658,23.619,16.638,108.192
MT,30,200404,-0.97,14.125,6.578,28.537
NC,37,200404,8.287,21.804,15.045,80.656
ND,38,200404,-1.515,13.642,6.064,17.461
NE,31,200404,1.748,18.05,9.899,47.338
NH,33,200404,-0.278,11.515,5.618,157.074
NJ,34,200404,5.387,16.326,10.856,139.707
NM,35,200404,3.245,18.544,10.894,76.901
NV,32,200404,1.843,16.796,9.319,27.328
NY,36,200404,1.092,11.93,6.511,98.052
OH,39,200404,4.588,15.972,10.28,81.742
OK,40,200404,8.341,21.715,15.028,94.033
OR,41,200404,0.849,15.362,8.106,49.204
PA,42,200404,3.087,14.232,8.66,120.899
RI,44,200404,3.67,13.458,8.564,227.849
SC,45,200404,9.312,24.433,16.873,49.054
SD,46,200404,0.359,17.082,8.72,23.338
TN,47,200404,7.253,20.411,13.832,125.123
TX,48,200404,11.315,24.054,17.684,102.667
UT,49,200404,2.129,15.885,9.007,45.265
VA,51,200404,6.623,19.045,12.834,107.934
VT,50,200404,-0.628,10.754,5.063,88.859
WA,53,200404,2.054,15.66,8.857,35.185
WI,55,200404,-0.037,13.506,6.734,55.407
WV,54,200404,4.431,16.868,10.649,142.237
WY,56,200404,-1.605,12.569,5.482,39.569
AL,1,200405,16.269,28.654,22.462,102.207
AR,5,200405,16.429,26.731,21.58,129.859
AZ,4,200405,10.998,29.13,20.064,0.14
CA,6,200405,9.034,24.707,16.87,9.803
CO,8,200405,3.911,20.471,12.191,21.054
CT,9,200405,9.7,21.573,15.637,92.288
DE,10,200405,15.622,25.89,20.756,72.274
FL,12,200405,18.202,30.494,24.348,52.996
GA,13,200405,16.653,29.565,23.109,78.203
IA,19,200405,9.641,21.764,15.703,192.358
ID,16,200405,2.471,15.792,9.132,90.669
IL,17,200405,12.845,24.211,18.528,173.355
IN,18,200405,13.474,24.267,18.87,182.358
KS,20,200405,11.784,26.339,19.062,68.154
KY,21,200405,14.916,26.367,20.641,218.42
LA,22,200405,18.257,28.3,23.279,247.066
MA,25,200405,8.658,20.566,14.612,98.298
MD,24,200405,15.111,26.144,20.628,94.449
ME,23,200405,4.984,17.293,11.138,95.094
MI,26,200405,6.156,17.724,11.94,168.259
MN,27,200405,4.626,16.485,10.555,148.793
MO,29,200405,13.763,25.005,19.384,154.863
MS,28,200405,16.934,28.082,22.508,184.188
MT,30,200405,1.927,15.174,8.55,75.848
NC,37,200405,16.043,27.992,22.018,102.991
ND,38,200405,3.355,16.049,9.702,93.251
NE,31,200405,8.107,22.794,15.45,90.994
NH,33,200405,6.618,19.216,12.917,140.679
NJ,34,200405,13.107,24.636,18.872,86.159
NM,35,200405,8.121,26.521,17.321,5.489
NV,32,200405,4.866,21.633,13.249,13.812
NY,36,200405,8.637,20.873,14.755,142.278
OH,39,200405,12.231,23.869,18.05,183.918
OK,40,200405,14.841,27.82,21.331,42.673
OR,41,200405,3.899,17.144,10.521,73.909
PA,42,200405,11.082,23.635,17.358,138.409
RI,44,200405,9.428,20.098,14.763,73.92
SC,45,200405,17.199,29.711,23.455,75.402
SD,46,200405,6.039,19.965,13.002,93.356
TN,47,200405,15.362,26.856,21.109,135.548
TX,48,200405,16.416,29.458,22.937,61.322
UT,49,200405,5.856,21.366,13.611,16.878
VA,51,200405,14.518,26.592,20.555,113.466
VT,50,200405,6.607,19.24,12.924,136.555
WA,53,200405,5.363,17.271,11.317,77.327
WI,55,200405,5.481,17.546,11.514,191.13
WV,54,200405,12.129,25.256,18.692,171.587
WY,56,200405,2.023,16.518,9.27,37.815
AL,1,200406,19.941,29.706,24.823,186.083
AR,5,200406,19.522,29.184,24.353,137.511
AZ,4,200406,15.237,33.917,24.577,2.323
CA,6,200406,12.678,29.326,21.002,2.368
CO,8,200406,7.471,23.999,15.735,51.517
CT,9,200406,12.919,23.987,18.453,52.199
DE,10,200406,16.932,26.453,21.692,95.755
FL,12,200406,21.781,32.829,27.305,208.664
GA,13,200406,20.373,30.908,25.641,186.006
IA,19,200406,13.755,24.989,19.372,86.828
ID,16,200406,6.481,22.357,14.419,35.546
IL,17,200406,15.527,26.564,21.046,81.517
IN,18,200406,15.383,26.424,20.903,114.301
KS,20,200406,15.099,28.274,21.686,137.743
KY,21,200406,16.811,27.77,22.291,106.344
LA,22,200406,21.676,30.831,26.253,287.969
MA,25,200406,11.905,23.248,17.576,55.934
MD,24,200406,16.259,26.257,21.258,113.774
ME,23,200406,8.101,20.363,14.232,71.08
MI,26,200406,10.422,22.488,16.455,89.319
MN,27,200406,9.979,21.662,15.821,75.033
MO,29,200406,16.032,27.069,21.55,91.669
MS,28,200406,20.334,30.065,25.2,241.189
MT,30,200406,6.152,20.025,13.088,51.023
NC,37,200406,18.84,28.817,23.829,134.538
ND,38,200406,8.773,21.085,14.929,61.543
NE,31,200406,11.54,25.071,18.305,75.338
NH,33,200406,9.085,22.036,15.561,69.519
NJ,34,200406,15.347,25.671,20.509,75.285
NM,35,200406,11.931,30.439,21.185,30.741
NV,32,200406,9.999,28.014,19.006,8.34
NY,36,200406,10.709,22.439,16.574,76.224
OH,39,200406,14.538,25.447,19.992,120.311
OK,40,200406,17.947,29.518,23.733,165.303
OR,41,200406,7.175,22.932,15.054,32.283
PA,42,200406,12.374,23.569,17.971,112.465
RI,44,200406,13.052,23.158,18.105,44.595
SC,45,200406,20.724,31.103,25.913,150.485
SD,46,200406,9.936,23.381,16.659,68.19
TN,47,200406,17.983,28.268,23.126,137.311
TX,48,200406,19.778,31.907,25.843,170.785
UT,49,200406,10.459,27.154,18.806,17.177
VA,51,200406,16.415,26.732,21.573,137.567
VT,50,200406,8.979,21.62,15.3,83.22
WA,53,200406,8.648,22.418,15.533,41.717
WI,55,200406,10.686,22.453,16.569,119.342
WV,54,200406,13.905,25.145,19.525,113.765
WY,56,200406,5.834,20.873,13.353,40.106
AL,1,200407,20.528,31.912,26.22,106.258
AR,5,200407,20.327,30.64,25.484,116.66
AZ,4,200407,18.333,34.929,26.631,27.275
CA,6,200407,15.86,32.452,24.156,1.66
CO,8,200407,10.393,26.58,18.486,63.635
CT,9,200407,16.244,25.999,21.122,114.644
DE,10,200407,19.701,29.04,24.371,154.842
FL,12,200407,22.282,32.879,27.581,184.782
GA,13,200407,21.089,32.326,26.708,114.179
IA,19,200407,15.895,26.784,21.34,102.274
ID,16,200407,10.297,27.722,19.01,25.386
IL,17,200407,17.267,28.014,22.64,101.457
IN,18,200407,17.008,27.592,22.3,130.245
KS,20,200407,17.734,30.165,23.949,151.637
KY,21,200407,18.1,28.99,23.545,135.897
LA,22,200407,22.426,32.545,27.485,121.455
MA,25,200407,15.609,25.276,20.443,103.984
MD,24,200407,19.193,28.635,23.914,155.468
ME,23,200407,12.928,23.273,18.101,114.555
MI,26,200407,12.883,25.094,18.988,85.432
MN,27,200407,13.251,25.141,19.196,110.023
MO,29,200407,18.314,28.734,23.524,142.968
MS,28,200407,20.93,31.852,26.391,112.147
MT,30,200407,10.694,26.878,18.786,40.377
NC,37,200407,20.082,30.807,25.445,131.738
ND,38,200407,12.759,26.018,19.388,63.147
NE,31,200407,15.15,28.836,21.993,112.357
NH,33,200407,13.621,24.127,18.874,118.918
NJ,34,200407,17.956,27.771,22.863,193.504
NM,35,200407,14.294,30.71,22.502,59.899
NV,32,200407,13.743,31.78,22.761,13.095
NY,36,200407,14.526,24.667,19.597,158.848
OH,39,200407,16.654,27.243,21.949,117.623
OK,40,200407,19.446,31.294,25.37,124.976
OR,41,200407,10.616,28.819,19.717,7.257
PA,42,200407,15.444,25.592,20.518,175.192
RI,44,200407,16.828,25.094,20.961,79.05
SC,45,200407,21.365,32.282,26.824,132.022
SD,46,200407,14.512,28.724,21.618,70.599
TN,47,200407,18.728,29.617,24.173,123.583
TX,48,200407,20.749,33.106,26.928,68.267
UT,49,200407,13.869,30.558,22.213,20.743
VA,51,200407,18.401,28.942,23.671,147.225
VT,50,200407,13.566,24.024,18.795,144.418
WA,53,200407,11.978,27.213,19.595,10.06
WI,55,200407,13.507,25.15,19.328,81.537
WV,54,200407,16.039,26.927,21.484,116.495
WY,56,200407,9.817,25.991,17.904,42.663
AL,1,200408,18.825,30.556,24.691,110.121
AR,5,200408,18.144,30.07,24.107,67.981
AZ,4,200408,17.702,33.331,25.516,36.923
CA,6,200408,15.224,31.708,23.466,5.493
CO,8,200408,8.977,25.319,17.148,48.375
CT,9,200408,16.335,25.81,21.072,138.903
DE,10,200408,18.883,27.902,23.392,160.615
FL,12,200408,22.653,32.107,27.38,241.589
GA,13,200408,19.967,30.904,25.435,117.99
IA,19,200408,13.046,24.981,19.013,113.271
ID,16,200408,9.325,26.089,17.707,48.78
IL,17,200408,14.295,26.296,20.296,125.017
IN,18,200408,14.731,26.061,20.396,125.025
KS,20,200408,15.648,29.342,22.495,68.908
KY,21,200408,16.086,27.581,21.834,102.788
LA,22,200408,20.643,32.236,26.44,89.129
MA,25,200408,15.802,25.518,20.66,138.767
MD,24,200408,18.113,27.794,22.954,138.803
ME,23,200408,12.798,23.799,18.299,165.334
MI,26,200408,11.158,23.323,17.241,82.909
MN,27,200408,9.763,22.081,15.922,78.32
MO,29,200408,15.624,27.486,21.555,135.855
MS,28,200408,18.804,30.899,24.851,107.071
MT,30,200408,9.022,24.666,16.844,50.93
NC,37,200408,18.506,28.597,23.551,192.753
ND,38,200408,9.562,23.145,16.353,49.873
NE,31,200408,12.536,27.833,20.185,40.561
NH,33,200408,13.32,24.448,18.884,155.921
NJ,34,200408,17.762,27.467,22.614,126.988
NM,35,200408,13.071,28.822,20.946,60.921
NV,32,200408,12.184,29.585,20.885,19.865
NY,36,200408,13.747,24.002,18.875,148.606
OH,39,200408,14.804,25.776,20.29,109.162
OK,40,200408,17.919,30.629,24.274,77.899
OR,41,200408,11.047,27.46,19.254,46.587
PA,42,200408,14.559,25.101,19.83,139.552
RI,44,200408,16.921,25.246,21.083,160.383
SC,45,200408,19.903,30.053,24.978,174.729
SD,46,200408,11.575,26.623,19.099,49.925
TN,47,200408,16.383,28.246,22.315,110.039
TX,48,200408,19.829,32.589,26.209,84.467
UT,49,200408,12.357,28.557,20.457,21.451
VA,51,200408,16.71,27.612,22.161,154.695
VT,50,200408,12.717,23.554,18.135,192.697
WA,53,200408,12.744,26.392,19.568,85.994
WI,55,200408,10.853,22.636,16.745,80.864
WV,54,200408,14.306,26.051,20.178,104.736
WY,56,200408,7.987,24.362,16.174,28.119
AL,1,200409,17.696,28.722,23.209,181.203
AR,5,200409,15.628,29.926,22.777,10.147
AZ,4,200409,14.049,30.504,22.277,38.78
CA,6,200409,12.198,29.168,20.683,4.513
CO,8,200409,5.988,22.409,14.198,55.859
CT,9,200409,12.55,23.072,17.811,220.91
DE,10,200409,16.052,26.023,21.037,97.86
FL,12,200409,22.364,30.564,26.464,331.934
GA,13,200409,18.499,27.873,23.186,311.86
IA,19,200409,11.885,26.235,19.06,63.071
ID,16,200409,4.541,19.791,12.166,39.065
IL,17,200409,12.357,27.155,19.756,17.15
IN,18,200409,12.754,26.634,19.694,17.386
KS,20,200409,13.761,29.31,21.536,55.22
KY,21,200409,14.283,26.651,20.467,99.434
LA,22,200409,19.404,31.441,25.423,48.509
MA,25,200409,11.423,22.516,16.97,193.458
MD,24,200409,15.469,25.417,20.443,140.884
ME,23,200409,7.175,19.981,13.578,70.816
MI,26,200409,10.227,24.331,17.279,27.515
MN,27,200409,10.607,22.638,16.623,148.644
MO,29,200409,13.178,27.55,20.364,29.987
MS,28,200409,17.398,30.083,23.74,45.462
MT,30,200409,4.858,19.783,12.321,39.197
NC,37,200409,16.594,26.459,21.526,205.234
ND,38,200409,8.075,21.848,14.961,62.695
NE,31,200409,11.114,26.894,19.004,90.23
NH,33,200409,8.799,21.266,15.032,115.668
NJ,34,200409,14.559,25.212,19.885,154.043
NM,35,200409,9.777,26.059,17.918,57.877
NV,32,200409,7.216,25.325,16.27,12.907
NY,36,200409,10.849,22.328,16.589,134.381
OH,39,200409,12.825,25.19,19.007,109.852
OK,40,200409,15.399,30.578,22.988,31.312
OR,41,200409,5.842,21.454,13.648,35.15
PA,42,200409,12.118,23.317,17.717,227.008
RI,44,200409,12.995,22.688,17.842,181.036
SC,45,200409,18.304,27.578,22.941,215.773
SD,46,200409,10.237,24.778,17.507,99.412
TN,47,200409,14.802,27.032,20.917,108.789
TX,48,200409,17.357,30.519,23.938,65.154
UT,49,200409,7.81,24.041,15.926,31.029
VA,51,200409,14.659,25.389,20.024,188.733
VT,50,200409,8.578,20.899,14.739,84.627
WA,53,200409,7.248,19.534,13.391,71.998
WI,55,200409,10.587,23.932,17.259,56.65
WV,54,200409,12.428,24.518,18.473,190.569
WY,56,200409,4.678,20.22,12.449,42.843
AL,1,200410,14.506,25.706,20.106,96.029
AR,5,200410,13.215,24.299,18.757,201.659
AZ,4,200410,8.361,23.026,15.693,52.441
CA,6,200410,7.829,21.059,14.444,104.963
CO,8,200410,0.926,15.234,8.08,39.514
CT,9,200410,5.424,15.455,10.44,58.316
DE,10,200410,8.394,18.406,13.4,50.387
FL,12,200410,18.36,28.785,23.572,58.377
GA,13,200410,14.388,25.213,19.801,45.23
IA,19,200410,4.876,17.007,10.942,48.346
ID,16,200410,1.021,13.393,7.207,62.34
IL,17,200410,6.809,18.761,12.785,118.682
IN,18,200410,6.535,18.71,12.623,103.305
KS,20,200410,7.531,20.776,14.154,59.27
KY,21,200410,9.638,21.334,15.486,116.287
LA,22,200410,18.276,28.254,23.265,177.739
MA,25,200410,5.046,14.97,10.008,56.827
MD,24,200410,8.039,18.036,13.037,46.064
ME,23,200410,1.762,13.213,7.488,60.495
MI,26,200410,3.828,14.856,9.342,97.946
MN,27,200410,2.851,13.451,8.151,78.149
MO,29,200410,8.673,20.333,14.503,119.833
MS,28,200410,15.56,26.775,21.167,131.399
MT,30,200410,-0.684,12.998,6.157,39.173
NC,37,200410,11.174,21.904,16.539,48.026
ND,38,200410,0.292,13,6.646,46.388
NE,31,200410,4.154,18.098,11.126,32.656
NH,33,200410,2.151,13.85,8,49.24
NJ,34,200410,7.004,17.043,12.023,61.812
NM,35,200410,4.815,19.94,12.378,43.899
NV,32,200410,2.899,16.584,9.742,63.674
NY,36,200410,3.837,14.295,9.066,59.58
OH,39,200410,5.86,17.924,11.892,69.963
OK,40,200410,10.708,23.864,17.286,126.602
OR,41,200410,2.904,15.684,9.294,85.427
PA,42,200410,4.837,15.522,10.18,65.803
RI,44,200410,6.608,15.511,11.059,61.25
SC,45,200410,13.818,23.891,18.854,35.406
SD,46,200410,2.556,16.219,9.387,56.413
TN,47,200410,11.243,22.752,16.997,133.562
TX,48,200410,14.788,26.865,20.826,99.082
UT,49,200410,3.328,15.664,9.496,91.675
VA,51,200410,8.788,19.368,14.078,59.154
VT,50,200410,1.563,13.44,7.501,38.848
WA,53,200410,4.056,14.697,9.376,96.695
WI,55,200410,3.38,14.605,8.993,93.285
WV,54,200410,6.653,18.539,12.596,88.007
WY,56,200410,0.099,12.847,6.473,45.595
AL,1,200411,8.761,19.658,14.21,204.778
AR,5,200411,7.672,16.865,12.268,224.806
AZ,4,200411,2.251,14.934,8.593,43.687
CA,6,200411,2.926,14.451,8.688,39.336
CO,8,200411,-5.419,7.153,0.867,44.626
CT,9,200411,0.087,10.914,5.501,103.802
DE,10,200411,4.25,14.865,9.557,123.535
FL,12,200411,13.669,25.329,19.499,62.431
GA,13,200411,8.234,20.388,14.311,116.94
IA,19,200411,-0.564,9.791,4.613,56.137
ID,16,200411,-4.722,5.465,0.372,35.634
IL,17,200411,2.798,11.994,7.396,119.289
IN,18,200411,3.328,12.22,7.774,118.759
KS,20,200411,1.34,12,6.67,64.956
KY,21,200411,5.227,15.333,10.28,138.516
LA,22,200411,11.447,21.341,16.394,229.142
MA,25,200411,-0.892,10.179,4.643,99.002
MD,24,200411,4.155,14.336,9.245,114.473
ME,23,200411,-4.09,5.181,0.546,104.598
MI,26,200411,-0.997,7.699,3.351,70.852
MN,27,200411,-3.653,6.044,1.196,15.573
MO,29,200411,3.814,13.318,8.566,151.757
MS,28,200411,9.32,19.889,14.604,210.076
MT,30,200411,-5.364,7.141,0.889,17.62
NC,37,200411,5.538,18.016,11.777,100.481
ND,38,200411,-5.607,7.269,0.831,3.167
NE,31,200411,-2.618,10.067,3.724,38.496
NH,33,200411,-3.095,7.369,2.137,106.964
NJ,34,200411,2.662,13.392,8.027,120.511
NM,35,200411,-1.099,11.742,5.321,45.228
NV,32,200411,-2.955,8.907,2.976,33.689
NY,36,200411,-1.162,8.532,3.685,85.991
OH,39,200411,2.479,11.788,7.134,89.313
OK,40,200411,5.137,14.821,9.979,155.257
OR,41,200411,-1.617,8.556,3.469,43.147
PA,42,200411,1.056,10.834,5.945,88.477
RI,44,200411,0.475,11.251,5.863,118.804
SC,45,200411,7.49,19.799,13.645,76.079
SD,46,200411,-3.849,9.226,2.688,9.665
TN,47,200411,6.141,16.783,11.462,160.17
TX,48,200411,7.376,18.588,12.982,168.441
UT,49,200411,-3.226,7.428,2.101,45.459
VA,51,200411,3.868,15.546,9.707,108.339
VT,50,200411,-3.489,6.532,1.522,90.554
WA,53,200411,-0.61,7.537,3.464,100.721
WI,55,200411,-2.045,7.289,2.622,37.125
WV,54,200411,2.63,13.225,7.928,98.425
WY,56,200411,-6.655,5.543,-0.556,20.589
AL,1,200412,0.378,13.483,6.93,124.329
AR,5,200412,-1.38,11.009,4.815,81.977
AZ,4,200412,-0.936,12.616,5.84,42.356
CA,6,200412,1.592,12.409,7.001,133.623
CO,8,200412,-9.542,4.582,-2.48,20.849
CT,9,200412,-5.741,4.01,-0.866,119.046
DE,10,200412,-1.769,8.609,3.42,73.485
FL,12,200412,7.994,20.087,14.041,62.885
GA,13,200412,1.317,14.607,7.962,80.312
