state,st_abb,date,tmin,tmax,tavg,ppt,coal,natural gas,petroleum coke,petroleum liquids
Maryland,MD,2014-11-01,33.377,51.1268,42.251000000000005,84.435,473.0,41.175,0.0,4.352
Maine,ME,2014-11-01,23.941399999999998,39.1298,31.5356,90.903,5.0,99.117,0.0,2.04
Michigan,MI,2014-11-01,23.2952,37.112,30.2036,94.278,2252.0,252.315,61.0,6.936000000000001
Minnesota,MN,2014-11-01,13.0766,29.6366,21.3566,22.301,1535.0,74.007,0.0,0.40800000000000003
Missouri,MO,2014-11-01,27.1886,47.75,37.4702,45.576,3227.0,71.442,0.0,2.8560000000000003
Mississippi,MS,2014-11-01,35.8754,60.8414,48.358399999999996,84.109,300.0,465.507,0.0,0.544
Montana,MT,2014-11-01,15.774800000000003,36.0518,25.912399999999998,49.079,987.0,18.765,24.0,0.272
North Carolina,NC,2014-11-01,33.5372,57.1406,45.338,98.874,1593.0,467.316,0.0,5.848000000000001
North Dakota,ND,2014-11-01,11.0948,29.534,20.3144,14.155,2069.0,6.318,0.0,0.544
Nebraska,NE,2014-11-01,17.9618,45.3686,31.6652,8.49,1283.0,5.994,0.0,1.496
New Hampshire,NH,2014-11-01,25.8116,41.693,33.7514,87.728,62.0,54.458999999999996,0.0,0.68
New Jersey,NJ,2014-11-01,32.2106,50.1656,41.187200000000004,117.879,67.0,584.415,0.0,0.40800000000000003
New Mexico,NM,2014-11-01,27.6116,56.7662,42.188,17.233,825.0,159.03,0.0,0.8160000000000001
Nevada,NV,2014-11-01,28.3532,53.922200000000004,41.1368,18.364,216.0,356.211,0.0,0.272
New York,NY,2014-11-01,27.3182,42.2114,34.7648,74.074,94.0,919.107,0.0,5.712000000000001
Ohio,OH,2014-11-01,27.8708,44.5874,36.2282,53.681,3117.0,317.331,26.0,3.672
Oklahoma,OK,2014-11-01,31.244,56.0912,43.6676,53.562,1369.0,356.53499999999997,0.0,0.136
Oregon,OR,2014-11-01,29.6222,46.895,38.2586,114.427,202.0,264.222,0.0,0.136
Pennsylvania,PA,2014-11-01,27.8474,44.2994,36.0734,63.413,3010.0,768.15,8.0,6.12
Rhode Island,RI,2014-11-01,33.2438,49.6832,41.4644,134.445,0.0,72.63,0.0,
South Carolina,SC,2014-11-01,36.3434,61.4696,48.9056,119.285,901.0,159.084,0.0,2.992
South Dakota,SD,2014-11-01,14.361799999999999,36.9302,25.646,16.897,133.0,9.882,0.0,0.136
Tennessee,TN,2014-11-01,30.9038,52.3904,41.647999999999996,82.655,1094.0,132.111,0.0,1.7680000000000002
Texas,TX,2014-11-01,38.6564,63.0698,50.864000000000004,74.328,7198.0,3709.503,21.0,2.176
Utah,UT,2014-11-01,25.3274,49.1072,37.2182,19.829,1300.0,156.519,0.0,0.68
Virginia,VA,2014-11-01,30.6878,52.4534,41.5706,80.655,883.0,298.45799999999997,0.0,14.008000000000001
Vermont,VT,2014-11-01,25.385,40.226,32.8046,69.571,0.0,0.081,0.0,0.0
Washington,WA,2014-11-01,29.6186,43.7666,36.6926,171.506,476.0,185.94899999999998,0.0,2.72
Wisconsin,WI,2014-11-01,17.5136,32.8748,25.1942,52.754,1598.0,178.686,14.0,2.4480000000000004
West Virginia,WV,2014-11-01,26.8898,47.2388,37.0634,63.436,2616.0,8.613,0.0,4.08
Wyoming,WY,2014-11-01,15.9908,38.7752,27.383,35.69,2233.0,27.459,0.0,0.8160000000000001
Alabama,AL,2014-12-01,39.3872,60.26,49.8236,164.748,1717.0,918.837,0.0,2.992
Arkansas,AR,2014-12-01,36.2264,50.867599999999996,43.547,78.923,1266.0,176.067,0.0,1.36
Arizona,AZ,2014-12-01,33.4994,55.1516,44.324600000000004,33.507,1855.0,258.633,0.0,1.088
California,CA,2014-12-01,38.8616,54.1652,46.513400000000004,161.571,52.0,2159.595,0.0,1.2240000000000002
Colorado,CO,2014-12-01,15.9296,38.9534,27.4406,33.862,1505.0,238.275,0.0,0.9520000000000001
Connecticut,CT,2014-12-01,28.839199999999998,42.035,35.438,134.178,9.0,299.295,0.0,4.896000000000001
Delaware,DE,2014-12-01,33.4688,48.156800000000004,40.812799999999996,102.21,7.0,142.317,0.0,0.8160000000000001
Florida,FL,2014-12-01,51.013400000000004,72.30199999999999,61.6586,73.033,1900.0,1967.004,53.0,7.888000000000001
Georgia,GA,2014-12-01,40.153999999999996,62.285,51.2204,131.992,1408.0,686.61,13.0,4.488
Iowa,IA,2014-12-01,22.1198,34.1006,28.1102,28.493,2243.0,39.555,15.0,0.40800000000000003
Idaho,ID,2014-12-01,21.6842,35.653999999999996,28.669999999999998,87.864,23.0,35.613,0.0,0.0
Illinois,IL,2014-12-01,27.959,39.938,33.9494,48.352,4796.0,128.601,0.0,1.7680000000000002
Indiana,IN,2014-12-01,28.7222,40.7642,34.7432,66.453,3766.0,247.293,37.0,3.4000000000000004
Kansas,KS,2014-12-01,25.563200000000002,42.992599999999996,34.2788,35.106,1352.0,35.586,0.0,1.6320000000000001
Kentucky,KY,2014-12-01,32.7884,46.8536,39.821,83.582,3470.0,46.224,36.0,2.992
Louisiana,LA,2014-12-01,44.2004,62.803399999999996,53.501,110.605,1083.0,1157.058,200.0,1.496
Massachusetts,MA,2014-12-01,28.0868,41.3816,34.7342,144.836,79.0,205.065,0.0,3.672
Maryland,MD,2014-12-01,32.2826,46.7348,39.5096,90.879,483.0,43.74,0.0,5.5760000000000005
Maine,ME,2014-12-01,18.7394,32.8442,25.791800000000002,159.831,9.0,80.05499999999999,0.0,1.6320000000000001
Michigan,MI,2014-12-01,21.7706,34.4066,28.0886,46.498,2166.0,326.484,49.0,2.72
Minnesota,MN,2014-12-01,14.296999999999997,26.4974,20.3972,19.738,1781.0,111.645,0.0,0.9520000000000001
Missouri,MO,2014-12-01,30.0632,42.913399999999996,36.4892,57.597,3722.0,68.661,0.0,2.4480000000000004
Mississippi,MS,2014-12-01,40.3142,59.385200000000005,49.8488,149.275,376.0,589.356,0.0,0.272
Montana,MT,2014-12-01,16.0196,33.2186,24.6182,33.755,963.0,10.233,25.0,0.68
North Carolina,NC,2014-12-01,35.294,54.7538,45.0248,97.479,1230.0,584.604,0.0,5.168
North Dakota,ND,2014-12-01,10.272200000000002,25.844,18.0572,4.454,1977.0,7.776,0.0,1.088
Nebraska,NE,2014-12-01,17.6702,37.517,27.593600000000002,29.446,1272.0,7.479,0.0,0.68
New Hampshire,NH,2014-12-01,22.1846,35.3372,28.76,138.622,42.0,83.538,0.0,0.68
New Jersey,NJ,2014-12-01,31.8668,45.545,38.7068,123.05,66.0,589.383,,3.2640000000000002
New Mexico,NM,2014-12-01,25.0592,50.5562,37.8086,19.623,1207.0,181.035,0.0,1.36
Nevada,NV,2014-12-01,25.9988,44.090599999999995,35.0438,35.11,177.0,376.731,0.0,0.136
New York,NY,2014-12-01,24.4112,36.1472,30.2792,91.543,112.0,998.001,0.0,7.208
Ohio,OH,2014-12-01,28.8302,41.4698,35.15,65.819,2849.0,475.875,63.0,4.488
Oklahoma,OK,2014-12-01,33.3446,49.7714,41.558,34.84,1469.0,444.771,0.0,0.136
Oregon,OR,2014-12-01,29.7968,42.0368,35.9168,163.975,149.0,246.834,0.0,0.40800000000000003
Pennsylvania,PA,2014-12-01,27.8222,39.7328,33.7766,75.704,3151.0,961.092,12.0,11.016
Rhode Island,RI,2014-12-01,30.8894,44.303,37.5962,151.542,0.0,80.325,0.0,
South Carolina,SC,2014-12-01,38.1722,60.0728,49.1216,101.857,887.0,171.74699999999999,0.0,2.4480000000000004
South Dakota,SD,2014-12-01,14.471600000000002,33.2474,23.8604,17.741,158.0,18.549,0.0,0.0
Tennessee,TN,2014-12-01,34.88,50.1314,42.5066,119.062,1285.0,102.465,0.0,3.672
Texas,TX,2014-12-01,40.285399999999996,60.2726,50.278999999999996,31.518,7424.0,3940.947,20.0,2.3120000000000003
Utah,UT,2014-12-01,22.7714,40.6796,31.7264,38.707,1371.0,146.664,0.0,0.40800000000000003
Virginia,VA,2014-12-01,32.0162,49.3898,40.703,84.68,889.0,356.643,0.0,7.072000000000001
Vermont,VT,2014-12-01,20.5142,33.4688,26.9924,121.52,0.0,0.108,0.0,0.0
Washington,WA,2014-12-01,28.6574,39.3026,33.98,162.282,391.0,185.571,0.0,2.4480000000000004
Wisconsin,WI,2014-12-01,18.1616,30.0614,24.1124,35.565,1873.0,160.974,15.0,1.2240000000000002
West Virginia,WV,2014-12-01,29.9156,45.0248,37.4702,86.291,2794.0,5.805,0.0,2.992
Wyoming,WY,2014-12-01,14.9468,34.0916,24.5192,34.882,2413.0,27.297,0.0,1.6320000000000001
Alabama,AL,2015-01-01,31.8794,54.2498,43.0646,112.506,1548.0,1049.814,0.0,5.984
Arkansas,AR,2015-01-01,27.113,48.6752,37.894999999999996,88.687,956.0,303.858,0.0,1.7680000000000002
Arizona,AZ,2015-01-01,32.4338,56.1128,44.2724,44.852,1762.0,307.53,0.0,1.496
California,CA,2015-01-01,37.6322,58.443799999999996,48.038,16.72,56.0,2037.096,0.0,1.496
Colorado,CO,2015-01-01,15.906199999999998,40.0604,27.9824,16.433,1597.0,182.601,0.0,0.272
Connecticut,CT,2015-01-01,14.174599999999998,31.6886,22.9316,101.101,120.0,319.464,0.0,4.6240000000000006
Delaware,DE,2015-01-01,23.3618,39.6824,31.5212,129.954,50.0,116.208,0.0,6.800000000000001
Florida,FL,2015-01-01,47.4116,68.63719999999999,58.0244,74.194,1387.0,2237.652,46.0,22.984
Georgia,GA,2015-01-01,33.863,55.58,44.7224,89.931,1631.0,858.033,13.0,15.64
Iowa,IA,2015-01-01,11.7392,30.4034,21.072200000000002,13.429,1930.0,41.472,18.0,0.8160000000000001
Idaho,ID,2015-01-01,19.8824,35.842999999999996,27.861800000000002,52.032,12.0,66.285,0.0,0.0
Illinois,IL,2015-01-01,17.0438,33.2726,25.1582,38.585,4598.0,192.564,0.0,1.088
Indiana,IN,2015-01-01,16.4012,33.1304,24.7658,54.878,3957.0,377.163,41.0,3.9440000000000004
Kansas,KS,2015-01-01,18.8852,44.33,31.6076,9.047,1367.0,18.144,0.0,1.9040000000000001
Kentucky,KY,2015-01-01,22.4078,40.900999999999996,31.6544,49.453,3480.0,68.499,41.0,2.3120000000000003
Louisiana,LA,2015-01-01,35.7656,57.0614,46.4144,152.804,1341.0,1278.396,174.0,2.992
Massachusetts,MA,2015-01-01,11.6204,30.6266,21.1226,108.843,256.0,203.57999999999998,0.0,22.304000000000002
Maryland,MD,2015-01-01,22.387999999999998,38.1002,30.2432,101.486,689.0,35.91,0.0,10.472000000000001
Maine,ME,2015-01-01,-0.7150000000000034,22.416800000000002,10.850000000000001,82.061,14.0,91.557,0.0,30.328000000000003
Michigan,MI,2015-01-01,7.881800000000002,24.2294,16.0556,36.33,2416.0,443.178,49.0,2.3120000000000003
Minnesota,MN,2015-01-01,4.555399999999999,21.9596,13.258399999999998,12.043,1602.0,89.559,0.0,0.544
Missouri,MO,2015-01-01,19.689799999999998,40.8074,30.2486,30.402,3950.0,73.98,0.0,2.992
Mississippi,MS,2015-01-01,31.874,54.239000000000004,43.0556,123.536,473.0,732.429,0.0,0.544
Montana,MT,2015-01-01,14.793800000000001,34.43,24.610999999999997,29.896,1018.0,15.417,26.0,0.136
North Carolina,NC,2015-01-01,28.049,49.694,38.8724,98.582,1650.0,617.976,0.0,21.624000000000002
North Dakota,ND,2015-01-01,6.373399999999997,24.6074,15.490400000000001,11.644,2149.0,1.215,0.0,0.68
Nebraska,NE,2015-01-01,13.953200000000002,39.317,26.6342,3.77,1241.0,4.995,0.0,0.136
New Hampshire,NH,2015-01-01,2.636600000000005,25.266199999999998,13.9514,91.291,135.0,99.252,0.0,4.488
New Jersey,NJ,2015-01-01,19.201999999999998,35.5388,27.3704,121.03,149.0,521.856,1.0,14.416
New Mexico,NM,2015-01-01,23.035999999999998,46.5818,34.8098,34.335,932.0,181.98,0.0,1.496
Nevada,NV,2015-01-01,25.485799999999998,48.0128,36.7502,11.726,122.0,360.666,0.0,0.544
New York,NY,2015-01-01,5.334800000000001,25.964599999999997,15.648800000000001,64.441,181.0,987.255,0.0,84.048
Ohio,OH,2015-01-01,15.335600000000003,31.7498,23.543599999999998,65.444,3449.0,530.658,57.0,6.12
Oklahoma,OK,2015-01-01,24.6722,48.677,36.6746,27.006,1523.0,574.722,0.0,0.0
Oregon,OR,2015-01-01,28.823,45.6494,37.2362,52.168,14.0,232.227,0.0,0.0
Pennsylvania,PA,2015-01-01,13.431199999999997,30.2792,21.8552,64.812,3632.0,929.286,11.0,13.328000000000001
Rhode Island,RI,2015-01-01,16.925,33.5318,25.2284,103.703,0.0,60.102,0.0,2.992
South Carolina,SC,2015-01-01,32.3618,54.5108,43.4354,93.894,1015.0,200.016,0.0,9.928
South Dakota,SD,2015-01-01,11.366600000000002,33.1466,22.2566,6.335,172.0,13.932,0.0,0.136
Tennessee,TN,2015-01-01,25.564999999999998,45.154399999999995,35.3606,70.473,1752.0,154.224,0.0,2.584
Texas,TX,2015-01-01,32.0594,53.7008,42.8792,67.582,7959.0,4516.695,25.0,2.176
Utah,UT,2015-01-01,21.293599999999998,40.8488,31.0712,23.484,1423.0,126.738,0.0,0.272
Virginia,VA,2015-01-01,23.8244,42.8738,33.3482,65.942,982.0,508.923,0.0,23.392000000000003
Vermont,VT,2015-01-01,-0.14800000000000324,23.1098,11.479999999999997,73.61,0.0,0.216,0.0,0.272
Washington,WA,2015-01-01,29.2802,40.3124,34.7954,129.489,390.0,139.833,0.0,2.4480000000000004
Wisconsin,WI,2015-01-01,6.825199999999999,22.575200000000002,14.700199999999999,13.856,2222.0,232.929,10.0,1.9040000000000001
West Virginia,WV,2015-01-01,19.112000000000002,36.6422,27.878,63.624,3142.0,6.912,0.0,2.584
Wyoming,WY,2015-01-01,13.967599999999997,35.5874,24.776600000000002,16.288,2448.0,24.813,0.0,0.8160000000000001
Alabama,AL,2015-02-01,29.1182,51.8126,40.4636,104.808,1622.0,921.159,0.0,4.08
Arkansas,AR,2015-02-01,25.043,45.6566,35.3498,86.478,1242.0,367.794,0.0,1.36
Arizona,AZ,2015-02-01,37.6088,65.3072,51.458,16.207,1246.0,234.846,0.0,1.36
California,CA,2015-02-01,41.3006,64.5476,52.9232,73.784,51.0,1556.037,0.0,0.8160000000000001
Colorado,CO,2015-02-01,18.5918,43.835,31.2134,34.791,1481.0,156.519,0.0,0.40800000000000003
Connecticut,CT,2015-02-01,4.141399999999997,25.9556,15.049399999999999,63.218,126.0,224.721,0.0,79.28800000000001
Delaware,DE,2015-02-01,15.614600000000003,34.9304,25.2734,67.692,84.0,66.906,0.0,20.808
Florida,FL,2015-02-01,44.0096,67.28,55.6448,83.67,1505.0,2055.402,59.0,16.592000000000002
Georgia,GA,2015-02-01,31.253,54.149,42.701,115.589,1956.0,766.665,12.0,17.0
Iowa,IA,2015-02-01,3.759800000000002,23.891,13.825400000000002,31.528,1981.0,44.82,5.0,0.40800000000000003
Idaho,ID,2015-02-01,24.7028,44.186,34.4444,46.97,11.0,15.201,0.0,0.0
Illinois,IL,2015-02-01,8.999599999999997,28.3118,18.6548,39.32,4481.0,178.84799999999998,0.0,1.088
Indiana,IN,2015-02-01,8.421799999999998,28.7852,18.602600000000002,39.245,3641.0,434.349,48.0,6.392
Kansas,KS,2015-02-01,17.7008,43.5632,30.632,23.027,1265.0,31.023,0.0,1.2240000000000002
Kentucky,KY,2015-02-01,14.9468,35.7098,25.3292,96.361,3398.0,160.326,41.0,
Louisiana,LA,2015-02-01,35.8214,57.5528,46.688,78.548,1050.0,1185.786,168.0,1.088
Massachusetts,MA,2015-02-01,2.2730000000000032,24.6848,13.478000000000002,82.543,249.0,190.404,0.0,133.144
Maryland,MD,2015-02-01,15.099800000000002,34.133,24.6164,56.842,903.0,43.281,0.0,24.344
Maine,ME,2015-02-01,-6.752200000000002,15.404,4.326799999999999,44.842,21.0,76.734,0.0,85.95200000000001
Michigan,MI,2015-02-01,-4.185400000000001,18.242600000000003,7.028600000000001,27.201,2372.0,457.866,52.0,2.3120000000000003
Minnesota,MN,2015-02-01,-6.028599999999997,15.337399999999999,4.654399999999999,11.976,1492.0,112.968,0.0,1.36
Missouri,MO,2015-02-01,14.622800000000002,35.6918,25.156399999999998,50.077,3596.0,79.731,0.0,2.04
Mississippi,MS,2015-02-01,29.9336,52.1276,41.0306,108.437,514.0,842.454,0.0,0.8160000000000001
Montana,MT,2015-02-01,15.429200000000002,36.9446,26.1878,24.173,659.0,21.168,23.0,0.136
North Carolina,NC,2015-02-01,22.9766,45.194,34.0844,90.921,2004.0,566.352,0.0,52.632000000000005
North Dakota,ND,2015-02-01,-3.8721999999999994,18.563,7.3454000000000015,11.256,1971.0,18.279,0.0,0.68
Nebraska,NE,2015-02-01,12.460999999999999,38.0552,25.259,18.94,1148.0,1.701,0.0,0.136
New Hampshire,NH,2015-02-01,-4.1098,19.1462,7.5182,63.781,142.0,61.263,0.0,39.304
New Jersey,NJ,2015-02-01,11.6024,31.1054,21.3548,63.766,199.0,476.658,1.0,51.952000000000005
New Mexico,NM,2015-02-01,26.8448,55.446799999999996,41.1458,17.868,833.0,153.765,0.0,1.7680000000000002
Nevada,NV,2015-02-01,29.5412,55.0868,42.314,14.307,99.0,367.794,0.0,
New York,NY,2015-02-01,-2.451999999999998,19.2794,8.4146,56.47,271.0,824.4449999999999,0.0,291.584
Ohio,OH,2015-02-01,5.7272,26.3966,16.061,40.069,3490.0,538.569,60.0,4.760000000000001
Oklahoma,OK,2015-02-01,24.4436,49.6706,37.058,32.051,1319.0,575.154,0.0,0.0
Oregon,OR,2015-02-01,32.2718,50.918,41.594,92.393,0.0,126.684,0.0,0.0
Pennsylvania,PA,2015-02-01,4.776799999999998,25.6316,15.2042,39.478,3466.0,749.979,10.0,72.62400000000001
Rhode Island,RI,2015-02-01,6.909800000000001,27.14,17.025799999999997,74.705,0.0,47.061,0.0,17.68
South Carolina,SC,2015-02-01,29.2784,51.7586,40.5176,106.778,1064.0,196.101,0.0,23.528000000000002
South Dakota,SD,2015-02-01,6.0656,30.749,18.4064,8.321,163.0,13.068,0.0,0.0
Tennessee,TN,2015-02-01,20.03,40.4564,30.2432,118.029,1612.0,213.327,0.0,5.168
Texas,TX,2015-02-01,34.97,59.5706,47.269400000000005,29.45,6483.0,4013.8469999999998,20.0,2.584
Utah,UT,2015-02-01,26.3156,50.1692,38.2424,15.895,1225.0,105.867,0.0,0.136
Virginia,VA,2015-02-01,17.1824,39.2378,28.2092,68.436,1027.0,513.648,0.0,136.40800000000002
Vermont,VT,2015-02-01,-7.213000000000001,16.091600000000003,4.4384000000000015,48.886,0.0,0.081,0.0,1.9040000000000001
Washington,WA,2015-02-01,33.3986,47.8346,40.6166,109.202,8.0,58.400999999999996,0.0,1.088
Wisconsin,WI,2015-02-01,-3.7209999999999965,17.407400000000003,6.8431999999999995,10.881,1831.0,259.227,14.0,0.8160000000000001
West Virginia,WV,2015-02-01,10.535,32.3942,21.4646,73.124,3109.0,11.61,0.0,3.9440000000000004
Wyoming,WY,2015-02-01,16.5542,39.1892,27.8726,23.68,2095.0,21.573,0.0,0.9520000000000001
Alabama,AL,2015-03-01,46.0724,68.0036,57.038,109.541,1407.0,898.236,0.0,3.4000000000000004
Arkansas,AR,2015-03-01,39.7256,58.5356,49.1306,202.989,921.0,328.671,0.0,1.6320000000000001
Arizona,AZ,2015-03-01,41.4752,69.656,55.5656,29.737,1550.0,254.151,0.0,0.8160000000000001
California,CA,2015-03-01,43.3328,69.0188,56.175799999999995,19.61,55.0,1794.096,0.0,0.68
Colorado,CO,2015-03-01,24.8792,53.321,39.0992,24.383,1476.0,171.828,0.0,0.136
Connecticut,CT,2015-03-01,20.7914,39.5204,30.155,85.936,91.0,252.34199999999998,0.0,1.496
Delaware,DE,2015-03-01,28.5836,47.6492,38.1164,120.263,23.0,95.148,0.0,0.9520000000000001
Florida,FL,2015-03-01,58.3844,79.3508,68.8676,59.134,1428.0,2389.959,29.0,6.800000000000001
Georgia,GA,2015-03-01,47.1002,69.1502,58.1252,69.29,1435.0,780.435,13.0,3.9440000000000004
Iowa,IA,2015-03-01,23.576,49.226,36.400999999999996,15.274,1807.0,48.195,2.0,0.9520000000000001
Idaho,ID,2015-03-01,26.9546,52.3886,39.6716,38.834,11.0,27.216,0.0,0.0
Illinois,IL,2015-03-01,26.5226,47.8904,37.2056,63.161,4132.0,182.736,0.0,0.9520000000000001
Indiana,IN,2015-03-01,26.022199999999998,46.5926,36.3074,96.207,3138.0,418.365,0.0,4.08
Kansas,KS,2015-03-01,30.7778,60.9746,45.8762,13.209,1355.0,37.044,0.0,2.176
Kentucky,KY,2015-03-01,32.2808,54.653000000000006,43.4678,172.438,2863.0,91.8,46.0,2.4480000000000004
Louisiana,LA,2015-03-01,50.0054,69.3536,59.6804,149.823,893.0,1226.664,110.0,1.088
Massachusetts,MA,2015-03-01,18.7016,38.0696,28.3856,74.875,168.0,233.469,0.0,5.848000000000001
Maryland,MD,2015-03-01,28.0256,47.9318,37.9796,115.944,528.0,48.6,0.0,6.800000000000001
Maine,ME,2015-03-01,8.706199999999999,31.9064,20.3054,43.949,17.0,97.30799999999999,0.0,8.16
Michigan,MI,2015-03-01,16.575799999999997,38.1416,27.3596,24.568,2406.0,451.49399999999997,55.0,2.8560000000000003
Minnesota,MN,2015-03-01,18.157999999999998,40.809200000000004,29.4836,16.015,1216.0,146.259,0.0,2.3120000000000003
Missouri,MO,2015-03-01,31.8128,54.977000000000004,43.394,90.043,2908.0,76.086,0.0,1.6320000000000001
Mississippi,MS,2015-03-01,46.5278,67.136,56.831,166.064,351.0,738.72,0.0,0.68
Montana,MT,2015-03-01,25.374200000000002,50.7884,38.0804,25.169,763.0,31.86,23.0,0.68
North Carolina,NC,2015-03-01,38.444,61.374199999999995,49.91,87.496,1379.0,539.946,0.0,6.5280000000000005
North Dakota,ND,2015-03-01,20.0462,43.287800000000004,31.667,11.748,1890.0,8.586,0.0,1.36
Nebraska,NE,2015-03-01,24.9908,58.3916,41.6912,6.014,1193.0,4.104,0.0,0.136
New Hampshire,NH,2015-03-01,11.800400000000003,34.3184,23.0594,39.924,75.0,92.988,0.0,2.04
New Jersey,NJ,2015-03-01,25.1978,44.4398,34.8188,124.905,69.0,626.751,0.0,2.992
New Mexico,NM,2015-03-01,32.3132,61.849399999999996,47.0822,18.75,852.0,173.20499999999998,0.0,1.36
Nevada,NV,2015-03-01,32.4266,60.3428,46.3856,9.56,101.0,374.058,0.0,0.136
New York,NY,2015-03-01,13.9982,34.7396,24.3698,44.587,142.0,1113.777,0.0,23.664
Ohio,OH,2015-03-01,24.7568,44.5586,34.6568,93.486,2998.0,550.314,65.0,5.032
Oklahoma,OK,2015-03-01,37.2164,61.6694,49.442,59.722,1341.0,526.662,0.0,0.272
Oregon,OR,2015-03-01,32.7668,57.174800000000005,44.9708,64.266,0.0,178.902,0.0,0.0
Pennsylvania,PA,2015-03-01,20.3756,40.663399999999996,30.5186,82.001,2968.0,974.538,2.0,11.016
Rhode Island,RI,2015-03-01,22.5716,39.65,31.1108,114.413,0.0,88.209,0.0,0.40800000000000003
South Carolina,SC,2015-03-01,44.6018,67.154,55.877,83.278,713.0,236.358,0.0,2.8560000000000003
South Dakota,SD,2015-03-01,22.73,52.4264,37.5782,6.551,0.0,1.782,0.0,3.4000000000000004
Tennessee,TN,2015-03-01,36.446,59.1728,47.8094,137.21,1255.0,141.507,0.0,1.6320000000000001
Texas,TX,2015-03-01,43.3958,66.4088,54.9032,91.571,5198.0,4442.931,21.0,3.128
Utah,UT,2015-03-01,30.0506,56.975,43.5128,25.038,1243.0,111.861,0.0,0.272
Virginia,VA,2015-03-01,31.847,54.509,43.178,97.211,729.0,535.086,0.0,8.432
Vermont,VT,2015-03-01,10.166,32.3546,21.2612,36.666,0.0,0.054,0.0,0.136
Washington,WA,2015-03-01,34.6658,54.365,44.5154,110.779,11.0,130.437,0.0,1.7680000000000002
Wisconsin,WI,2015-03-01,18.314600000000002,41.369,29.8418,19.021,1790.0,260.307,11.0,1.088
West Virginia,WV,2015-03-01,26.924,50.513,38.7194,144.517,2458.0,9.666,0.0,2.992
Wyoming,WY,2015-03-01,23.0018,49.5374,36.2696,14.905,2357.0,25.299,0.0,0.8160000000000001
Alabama,AL,2015-04-01,55.241600000000005,76.2386,65.741,188.924,1378.0,736.479,0.0,2.584
Arkansas,AR,2015-04-01,51.9296,72.455,62.1914,148.199,754.0,268.218,0.0,2.72
Arizona,AZ,2015-04-01,43.0574,72.9428,57.9992,9.669,1377.0,360.558,0.0,1.496
California,CA,2015-04-01,42.382400000000004,69.188,55.7852,27.611,52.0,1742.175,0.0,1.36
Colorado,CO,2015-04-01,30.1496,57.6374,43.8926,50.011,1278.0,158.193,0.0,0.136
Connecticut,CT,2015-04-01,36.4748,57.0614,46.7672,80.99,3.0,265.896,0.0,2.3120000000000003
Delaware,DE,2015-04-01,43.8962,64.1012,53.9978,89.393,0.0,186.273,0.0,0.136
Florida,FL,2015-04-01,65.4872,84.1784,74.83279999999999,120.704,1504.0,2724.867,31.0,14.280000000000001
Georgia,GA,2015-04-01,56.8688,76.8308,66.8498,157.675,1513.0,653.859,13.0,4.6240000000000006
Iowa,IA,2015-04-01,38.1974,62.9276,50.5634,86.825,1389.0,26.46,9.0,0.68
Idaho,ID,2015-04-01,28.4702,54.5576,41.513,33.097,9.0,39.528,0.0,0.0
Illinois,IL,2015-04-01,42.2924,65.8508,54.071600000000004,87.085,3041.0,174.69,0.0,1.088
Indiana,IN,2015-04-01,41.2664,64.0544,52.660399999999996,128.391,2697.0,300.132,0.0,2.8560000000000003
Kansas,KS,2015-04-01,42.9314,68.8766,55.903999999999996,73.349,1375.0,31.59,0.0,1.36
Kentucky,KY,2015-04-01,45.527,68.85679999999999,57.191,222.508,2465.0,98.55,26.0,2.584
Louisiana,LA,2015-04-01,60.742399999999996,78.0584,69.40039999999999,208.45,387.0,1246.455,141.0,5.984
Massachusetts,MA,2015-04-01,34.977199999999996,55.1066,45.0428,66.405,14.0,315.765,0.0,0.68
Maryland,MD,2015-04-01,43.0286,64.3964,53.7116,92.006,335.0,89.667,0.0,4.760000000000001
Maine,ME,2015-04-01,27.1202,47.721199999999996,37.4216,81.8,7.0,70.68599999999999,0.0,0.9520000000000001
Michigan,MI,2015-04-01,31.5428,53.6576,42.6002,65.378,2378.0,323.352,48.0,3.672
Minnesota,MN,2015-04-01,31.073,56.4656,43.7702,34.361,931.0,132.975,0.0,0.40800000000000003
Missouri,MO,2015-04-01,45.827600000000004,68.57419999999999,57.2018,94.722,2454.0,66.879,0.0,1.088
Mississippi,MS,2015-04-01,57.010999999999996,76.3988,66.7058,159.229,413.0,553.257,0.0,0.9520000000000001
